64033,	119203,	45 10 13 15 48 21 2 43 32 4 12 6 31 35 9 36 37 47 20 25 19 16 38 3 44 23 41 33 8 29 40 14 24 42 30 0 27 39 49 18 11 46 26 22 17 1 7 34 28 5 
64104,	118869,	21 24 14 9 5 15 4 41 26 20 16 13 3 18 46 30 28 0 40 39 27 22 38 17 1 33 32 35 12 49 37 11 7 48 8 47 23 45 36 29 44 25 31 19 34 43 42 2 10 6 
64025,	117048,	18 31 21 41 14 22 26 11 29 9 47 39 38 43 28 35 12 32 46 48 4 33 34 16 40 1 5 19 17 42 3 15 7 49 30 6 45 27 8 2 25 37 13 0 23 20 24 10 36 44 
63992,	118702,	10 19 27 39 18 26 46 22 28 29 15 48 30 9 47 24 2 6 3 11 37 17 23 13 49 16 35 20 40 42 0 12 36 44 45 43 31 14 33 38 41 1 7 5 8 32 25 34 21 4 
64080,	117995,	34 19 45 5 33 3 38 11 40 8 39 44 0 13 4 21 29 43 41 31 27 10 26 24 36 15 14 20 1 9 49 22 16 32 30 37 17 42 46 48 23 25 28 12 18 47 35 2 6 7 
64110,	118616,	7 24 22 19 11 3 38 40 42 23 13 44 18 20 17 14 30 46 9 34 29 15 6 5 37 48 36 45 2 43 39 41 31 32 35 33 47 26 12 49 27 10 1 4 8 28 21 25 0 16 
64114,	118024,	36 43 31 23 7 41 18 46 40 34 14 44 39 4 49 48 28 16 42 10 37 22 11 38 5 9 24 3 0 30 45 35 47 12 27 20 13 2 26 1 32 25 29 8 33 15 6 19 21 17 
64300,	116986,	26 18 12 45 36 25 39 17 35 40 31 37 7 14 4 44 5 10 28 9 32 0 49 29 15 46 30 21 6 13 23 11 20 41 43 24 1 27 22 33 2 48 38 3 16 42 34 19 8 47 
64079,	118050,	4 22 36 5 15 40 6 1 29 14 39 34 28 25 47 7 0 48 26 11 31 41 18 9 37 45 10 30 32 27 12 24 16 33 21 3 38 19 2 44 43 49 35 23 20 17 46 8 13 42 
64210,	117952,	44 7 32 31 33 21 8 27 35 23 20 13 46 48 5 14 2 1 12 42 39 26 0 38 10 9 16 40 43 11 15 18 19 41 28 24 34 25 45 29 47 37 3 6 22 30 36 4 49 17 
63962,	117888,	45 31 15 13 36 27 12 35 42 1 46 39 48 18 44 29 8 26 9 10 16 6 4 5 2 41 23 28 19 11 32 24 7 3 30 21 47 49 40 37 38 17 22 14 20 43 34 25 33 0 
64157,	117391,	44 4 33 35 29 39 11 1 38 20 18 34 2 6 30 14 47 13 17 15 31 23 48 22 42 3 25 19 12 16 7 37 24 8 10 9 40 27 26 0 41 5 36 21 32 43 45 28 46 49 
64104,	117258,	37 11 12 0 44 28 29 40 36 23 25 47 21 1 43 20 41 45 10 4 26 19 2 14 3 27 34 7 15 16 49 22 42 38 33 18 46 39 31 32 30 17 48 6 8 9 5 35 24 13 
63821,	118186,	5 29 23 4 0 24 34 15 43 32 14 42 33 47 31 41 48 45 13 2 40 28 35 8 16 20 44 9 36 30 27 11 7 46 17 10 19 18 49 1 12 37 26 38 25 22 6 39 21 3 
63923,	118637,	21 27 39 36 48 7 10 26 37 35 44 8 1 49 47 46 25 19 14 6 33 31 43 4 42 29 30 2 12 41 24 40 32 11 45 17 28 13 3 0 23 22 9 18 20 5 15 16 38 34 
64180,	117986,	22 9 48 16 33 14 41 19 42 0 44 7 25 4 3 30 49 34 32 11 2 28 21 18 27 36 8 17 12 45 23 24 38 40 29 37 35 43 6 15 5 47 46 13 1 39 31 26 20 10 
64155,	116323,	46 47 14 8 39 0 28 12 23 25 6 4 26 33 48 40 5 44 31 7 29 9 10 30 36 41 49 32 1 21 15 18 38 43 35 19 13 24 37 2 17 16 34 20 11 45 3 42 27 22 
63911,	118977,	19 33 12 1 35 17 36 42 27 47 8 46 32 6 18 9 49 11 14 44 40 48 10 21 39 2 5 15 34 22 30 26 4 24 3 25 29 41 13 0 45 37 31 28 16 38 20 23 43 7 
64008,	116997,	45 31 18 13 40 1 21 30 46 22 48 4 7 15 5 33 8 24 12 9 2 47 19 35 34 32 42 28 38 17 44 36 49 3 16 11 0 26 29 20 10 25 14 39 41 23 37 43 6 27 
63868,	118812,	35 46 26 3 28 45 24 11 47 41 14 20 4 48 15 30 37 42 18 8 0 7 36 27 29 1 12 33 25 5 10 40 19 49 38 43 21 23 31 34 13 16 2 32 9 22 39 44 17 6 
63971,	118820,	9 18 24 10 16 37 21 11 39 28 49 48 38 22 30 47 43 2 26 44 32 27 46 14 19 7 31 13 8 25 5 34 17 45 3 15 42 6 20 33 29 12 4 36 35 41 0 1 23 40 
64143,	119143,	32 28 37 8 36 48 22 19 20 47 16 7 21 9 33 35 0 39 12 38 41 3 2 25 13 43 18 26 4 15 45 34 46 14 24 42 40 11 44 27 17 30 29 49 5 23 10 1 6 31 
63910,	117808,	38 40 23 18 16 12 26 44 8 47 45 22 28 39 1 27 32 20 2 11 41 49 33 25 48 17 29 37 10 19 21 7 34 4 24 13 6 3 0 31 42 15 36 43 9 14 30 5 35 46 
64117,	118217,	30 33 21 43 9 48 18 22 17 5 31 28 4 39 11 15 36 14 37 6 46 8 10 0 7 38 40 19 47 1 49 27 2 12 24 13 42 34 16 3 23 35 32 45 26 44 20 25 29 41 
63871,	116762,	8 17 38 20 25 40 37 22 0 33 1 48 39 34 31 36 6 30 29 45 13 10 32 4 7 26 18 16 27 24 46 14 21 9 19 49 5 41 23 42 3 44 11 43 28 2 15 47 12 35 
63920,	119249,	20 46 16 41 38 43 23 0 27 6 22 29 4 34 32 21 35 15 33 25 13 19 49 14 12 18 17 42 39 10 48 5 26 28 36 30 47 44 8 1 3 37 40 2 7 45 9 24 31 11 
64233,	116940,	23 36 34 5 24 16 28 10 4 38 44 27 9 35 46 31 11 25 19 3 32 21 1 29 18 37 45 26 41 0 2 13 48 6 43 42 14 39 22 17 47 33 40 12 20 15 8 7 49 30 
64085,	118387,	38 49 48 44 11 14 4 29 1 21 30 3 5 20 35 32 42 36 47 23 31 28 46 43 40 41 6 2 22 8 13 19 33 39 25 7 15 18 12 26 10 27 17 34 9 24 0 37 16 45 
64087,	116972,	3 2 11 31 37 17 32 40 23 30 27 5 1 22 18 15 36 21 20 41 29 8 42 43 9 7 16 46 49 33 12 10 34 24 39 47 4 14 13 38 0 25 35 48 26 6 19 28 45 44 
63949,	119190,	41 11 0 22 47 3 9 5 26 35 46 48 45 6 42 38 31 7 33 16 29 27 1 36 13 19 12 37 24 2 20 21 15 43 32 49 4 23 44 10 18 34 28 30 25 14 8 17 39 40 
64024,	117398,	26 44 36 30 40 3 23 41 39 1 11 20 27 21 29 47 49 12 34 18 9 45 22 25 16 38 15 37 42 19 28 43 14 4 0 5 31 7 8 6 35 10 13 33 46 17 24 48 2 32 
64074,	118951,	44 36 37 6 9 10 49 23 22 5 16 21 27 31 18 43 42 39 35 45 13 34 0 1 8 19 32 24 15 33 11 4 40 38 12 2 46 20 26 14 41 3 7 47 30 48 25 29 17 28 
63997,	118313,	17 1 37 33 2 7 8 46 30 27 41 40 24 28 35 6 34 43 20 42 49 14 16 36 31 45 11 39 15 26 0 22 3 47 4 38 12 44 19 21 25 32 18 5 29 13 9 48 23 10 
63963,	116250,	0 10 3 28 42 24 21 27 36 33 46 17 29 37 14 45 43 39 30 11 44 1 38 40 26 20 2 7 15 34 31 23 22 5 12 6 19 13 47 16 4 41 35 9 25 8 32 49 18 48 
64111,	114077,	35 30 31 37 40 4 26 8 7 2 47 38 39 21 18 41 9 25 6 0 46 32 42 10 23 49 16 24 45 34 19 28 33 20 22 11 43 13 27 29 12 15 36 3 14 44 5 1 48 17 
64119,	118339,	14 35 25 6 8 44 4 42 11 29 3 5 33 46 2 17 48 22 18 10 16 28 39 49 15 37 13 43 41 36 21 32 24 31 0 38 45 30 20 9 47 23 40 34 27 19 12 7 1 26 
64184,	118041,	43 25 18 47 38 34 9 24 6 14 27 37 10 41 31 8 42 15 26 2 49 21 13 33 45 5 28 22 11 1 7 19 29 35 17 23 4 0 12 44 20 40 46 48 30 3 39 36 32 16 
64082,	117433,	40 1 2 29 16 41 27 32 19 46 5 28 42 20 38 4 24 39 31 18 45 49 34 26 44 7 0 15 30 25 33 17 14 9 35 13 36 43 3 10 21 23 48 22 12 37 6 11 47 8 
64085,	116763,	7 46 29 28 2 21 14 16 48 47 10 20 34 1 35 45 4 18 9 23 43 36 27 17 31 32 33 19 13 12 42 24 39 0 25 15 5 6 41 8 3 38 11 49 30 40 37 26 44 22 
63898,	118080,	15 8 9 14 1 13 43 7 31 0 35 5 20 10 11 24 22 44 46 37 38 33 16 21 32 28 27 48 42 12 39 45 47 41 25 49 26 4 18 3 6 19 2 23 36 40 17 29 30 34 
64009,	118394,	34 38 48 26 15 21 9 29 18 1 7 42 17 39 46 6 32 4 5 44 20 3 23 43 16 47 11 24 36 40 25 27 22 13 33 28 10 31 19 41 30 35 49 2 12 37 45 8 14 0 
64131,	118325,	9 14 8 33 38 0 19 49 6 41 46 45 29 16 36 10 3 7 1 35 43 15 17 39 40 12 22 27 26 11 4 47 20 13 23 5 28 30 44 24 21 42 32 34 37 31 18 25 2 48 
64123,	116958,	29 37 14 13 27 11 35 30 28 42 17 23 16 47 21 24 9 38 31 18 10 46 40 26 48 33 5 41 45 34 32 43 0 4 15 19 25 6 12 49 22 7 3 20 8 39 2 36 1 44 
63953,	117757,	18 8 43 45 31 35 30 4 22 11 34 36 41 48 47 44 38 42 5 19 26 7 49 15 28 21 37 12 27 0 40 9 16 1 20 29 33 17 46 14 2 13 32 24 39 25 3 23 6 10 
64139,	118817,	32 45 8 48 42 33 11 4 29 2 6 10 12 46 38 14 39 17 35 1 43 44 41 5 31 21 36 28 16 0 26 25 47 24 27 13 23 49 19 7 22 3 37 40 30 18 34 20 9 15 
63842,	116900,	15 12 1 8 47 44 3 2 36 16 49 28 6 26 32 9 29 30 19 17 21 10 5 0 46 11 43 25 45 35 23 34 13 37 48 27 38 33 14 18 31 7 20 41 40 42 24 4 39 22 
63948,	118015,	23 2 13 48 39 8 5 34 41 3 20 4 38 25 14 33 29 28 16 43 0 36 31 40 19 35 26 11 30 32 7 42 47 44 1 21 10 18 49 46 24 22 27 17 15 9 37 12 45 6 
64198,	118129,	31 1 18 21 29 39 9 27 37 15 19 46 38 49 34 3 35 6 47 45 32 20 11 8 10 30 28 5 22 12 26 41 0 7 13 42 16 25 2 48 36 23 17 33 40 43 4 44 24 14 
64041,	118008,	14 24 33 7 37 44 0 10 8 32 3 9 31 28 13 25 23 16 40 18 1 41 5 36 43 26 29 39 38 17 19 46 4 30 42 2 11 12 6 15 47 49 21 20 45 48 27 34 35 22 
64158,	115370,	38 31 8 14 7 43 42 20 13 18 12 30 28 40 17 32 47 29 24 36 23 37 0 11 16 10 41 6 34 4 19 46 5 26 44 15 3 21 45 25 49 35 1 48 39 33 22 27 2 9 
63957,	115642,	34 8 9 29 27 47 17 21 42 4 31 5 22 43 1 7 44 33 36 3 35 20 38 11 46 48 19 18 13 45 25 16 10 26 40 12 39 28 24 49 14 15 32 2 23 41 0 30 6 37 
64096,	115461,	32 45 21 40 42 49 30 44 48 7 11 8 10 9 13 35 22 24 37 43 15 17 20 38 19 2 33 34 3 14 39 28 1 26 16 0 29 46 12 6 25 4 36 31 47 27 5 23 41 18 
64070,	118083,	16 1 32 10 48 14 37 6 29 18 25 30 36 38 45 31 7 41 42 19 35 28 22 34 23 33 15 27 13 4 17 39 46 2 9 0 47 5 49 3 8 11 21 44 43 24 20 40 26 12 
63980,	116694,	44 41 28 4 21 15 14 34 47 10 25 27 31 12 36 16 20 48 11 42 40 2 7 33 22 32 37 6 3 17 29 45 30 38 23 26 8 1 39 5 46 13 9 24 19 18 0 43 49 35 
63901,	118934,	43 15 31 20 34 16 10 9 27 21 6 39 33 26 25 3 19 24 22 0 44 36 28 18 12 48 41 49 46 38 14 29 5 45 1 4 37 13 35 2 42 7 47 23 40 17 30 8 32 11 
63994,	116154,	5 44 33 46 8 49 20 0 1 37 12 43 40 6 18 35 15 2 22 14 9 17 23 38 19 39 36 32 3 27 13 11 4 41 7 31 34 16 48 47 45 25 24 28 29 21 10 30 42 26 
63922,	117632,	6 13 3 5 2 36 20 25 12 48 24 33 37 26 8 44 40 14 16 11 49 45 10 41 32 47 30 27 42 39 28 35 0 22 7 1 31 4 34 29 43 18 38 15 9 19 46 17 21 23 
64211,	117145,	36 30 40 39 3 35 20 33 26 0 29 24 38 6 23 44 25 43 14 42 16 9 46 32 5 22 21 41 45 1 17 31 27 15 13 49 11 12 7 48 34 18 10 37 8 47 28 2 4 19 
64121,	118566,	46 21 22 15 28 13 8 4 17 0 30 23 42 37 49 2 19 47 48 5 7 45 16 11 38 29 3 25 32 39 35 43 27 41 20 33 14 1 44 26 12 10 9 6 36 34 24 31 18 40 
64073,	117113,	21 30 29 2 10 31 38 14 33 35 16 5 32 27 40 12 11 43 41 22 42 44 20 0 25 23 47 37 26 6 13 28 39 15 49 46 36 24 7 18 1 3 8 4 48 19 45 9 17 34 
64182,	117809,	44 47 32 9 16 10 17 1 49 4 3 19 11 43 38 21 6 24 39 7 13 18 22 26 14 45 31 42 25 8 35 41 37 29 23 30 27 5 36 33 2 20 48 12 15 40 46 0 34 28 
64059,	116062,	35 10 4 32 43 29 45 36 48 41 3 33 9 31 38 34 47 17 12 0 1 21 11 8 44 14 39 27 28 42 19 6 30 23 18 22 25 2 24 16 20 7 15 40 13 46 37 49 26 5 
64054,	117301,	4 36 31 15 6 38 26 9 16 34 48 29 12 49 44 3 42 21 17 46 30 28 13 43 22 0 20 10 23 7 2 35 39 14 47 19 25 8 27 41 1 5 40 24 33 37 45 11 18 32 
63943,	117096,	29 37 32 41 49 26 39 22 42 13 43 48 35 7 8 2 38 5 44 27 30 12 6 0 47 24 21 31 46 18 3 4 15 34 45 33 9 36 14 1 40 16 10 25 28 23 11 19 20 17 
64135,	117973,	34 21 36 14 12 24 3 31 22 7 16 47 46 38 2 37 49 15 48 26 28 18 29 45 41 1 5 30 33 6 40 39 10 35 32 27 13 4 43 0 17 19 11 44 25 8 20 9 42 23 
64157,	117041,	12 35 43 45 46 6 40 19 20 10 48 33 28 31 39 9 30 47 21 18 25 42 16 1 37 15 4 26 22 27 29 23 32 44 14 38 34 49 2 36 0 8 13 3 5 41 11 17 7 24 
64054,	117114,	6 45 32 26 25 36 11 31 39 9 33 37 16 4 48 8 18 2 5 1 14 20 10 49 17 38 13 40 7 3 21 12 22 46 15 24 43 34 19 35 0 41 29 28 42 30 27 47 44 23 
64032,	117760,	7 27 12 22 25 28 23 46 43 34 24 47 45 36 37 1 3 38 30 15 5 39 9 8 6 48 13 19 49 29 21 40 4 18 31 2 32 33 44 10 16 14 11 42 35 26 20 17 41 0 
64032,	117880,	40 21 13 18 43 41 16 6 48 34 36 0 45 14 3 49 35 44 9 10 38 22 27 23 12 1 30 32 15 26 19 17 7 20 24 8 46 37 39 4 33 29 31 28 42 47 5 11 2 25 
63938,	118162,	30 47 26 13 41 8 37 7 42 14 2 46 49 34 16 32 23 29 27 45 10 44 38 40 0 31 43 20 6 9 5 39 35 28 22 15 18 48 33 1 36 24 12 17 4 3 25 21 19 11 
64011,	119084,	28 46 2 0 18 16 21 14 40 4 33 47 24 7 45 13 44 34 9 15 8 5 23 41 43 48 11 49 12 32 19 20 26 22 29 3 6 17 10 30 38 36 27 25 35 1 31 42 37 39 
