5738279,	117998,	13 10 7 25 12 5 23 11 20 16 18 0 17 15 2 8 9 4 19 22 21 3 14 6 1 24 
5897497,	117076,	2 12 15 18 3 8 19 7 9 6 13 14 11 1 20 23 5 24 22 25 4 0 21 16 10 17 
5936582,	119019,	20 22 3 25 5 14 8 24 6 18 2 1 9 17 12 0 15 16 21 7 13 19 11 23 10 4 
5793504,	115399,	1 15 23 5 22 3 20 19 12 24 17 7 4 8 13 2 18 10 21 0 9 11 25 6 16 14 
5915701,	119451,	19 25 14 24 16 11 3 1 17 0 18 12 22 5 4 7 10 23 9 21 15 2 20 6 13 8 
5909433,	117687,	23 19 8 6 9 15 25 12 4 1 3 5 7 22 24 20 14 18 17 21 0 10 13 2 11 16 
5906770,	118563,	17 22 10 13 12 18 24 3 16 7 8 4 19 0 9 25 1 23 15 11 20 14 6 2 21 5 
5926124,	116921,	12 14 17 2 1 6 8 21 15 3 5 0 10 20 11 22 4 16 13 23 7 9 19 24 25 18 
6162898,	117612,	1 16 12 0 2 9 4 24 15 3 23 6 13 25 7 21 14 19 5 20 11 10 18 22 17 8 
5853800,	116637,	14 7 17 15 22 16 1 3 20 6 8 4 13 18 0 21 25 5 2 12 11 10 9 19 23 24 
5863349,	118308,	17 3 16 22 12 9 4 21 13 0 15 11 10 14 7 25 19 24 2 5 20 1 6 8 23 18 
6194024,	115948,	11 23 17 1 5 21 22 6 12 9 8 7 25 3 16 14 2 0 20 18 13 10 19 4 24 15 
5807908,	118464,	17 23 16 21 2 14 9 25 11 8 13 22 4 20 3 0 19 15 12 7 6 24 10 5 1 18 
5693178,	117234,	22 14 3 16 8 13 21 15 9 10 4 20 7 17 6 0 25 2 11 23 24 12 1 5 19 18 
5940975,	119105,	25 13 21 11 10 2 18 9 8 23 7 14 22 17 4 0 16 3 15 1 5 19 12 24 20 6 
5803127,	117859,	12 3 21 20 0 16 1 11 19 13 25 6 4 2 22 14 17 9 18 5 24 10 8 7 23 15 
5722499,	119004,	5 13 3 14 24 16 11 20 17 10 7 25 18 0 1 12 8 6 4 15 22 23 9 19 21 2 
6043512,	117804,	19 10 2 13 8 25 0 24 22 5 18 20 15 4 21 3 23 16 11 1 9 17 12 7 14 6 
5950960,	118885,	7 1 9 3 11 5 4 18 22 12 10 17 21 2 19 13 6 0 25 8 24 16 15 14 23 20 
5820897,	113931,	0 22 2 10 25 1 19 8 24 21 16 11 5 20 15 6 7 9 18 14 12 3 4 23 17 13 
5902799,	104766,	10 14 5 22 13 11 15 0 8 4 23 24 19 7 12 16 9 25 2 21 20 3 6 18 17 1 
5783469,	110977,	9 18 6 24 1 4 5 12 10 20 19 3 22 21 7 14 11 0 13 25 17 16 15 23 2 8 
6035916,	118327,	24 4 1 2 17 11 8 23 16 9 6 20 25 7 15 3 22 12 13 18 14 19 10 21 5 0 
5891636,	118485,	5 0 25 16 20 24 3 1 4 9 6 11 13 22 21 23 18 10 12 15 2 19 14 8 17 7 
6273589,	118397,	0 12 9 7 4 1 10 25 5 6 22 15 16 2 21 17 20 11 24 18 14 13 19 8 23 3 
5913120,	117629,	11 24 9 13 22 4 25 15 5 6 21 19 1 3 23 2 16 14 18 20 17 8 7 0 10 12 
6085847,	118044,	25 16 14 17 11 24 7 2 19 8 13 22 6 20 9 3 21 23 15 5 18 1 4 12 0 10 
5953457,	118141,	22 18 19 25 6 20 1 11 23 4 14 3 2 17 21 10 16 12 15 5 0 7 13 8 9 24 
5863116,	118947,	9 8 14 19 10 12 20 18 6 23 13 17 15 2 1 3 21 24 7 11 22 0 25 16 5 4 
5956884,	117188,	18 7 2 3 10 22 9 23 20 16 19 11 24 17 0 4 13 1 25 14 15 8 6 12 5 21 
5803286,	118820,	7 1 23 18 6 17 14 5 4 3 20 11 13 16 0 9 25 8 15 21 24 22 12 10 19 2 
5843014,	117652,	8 14 20 16 0 4 18 22 3 6 19 7 12 13 9 17 11 25 2 15 23 10 5 21 1 24 
5815916,	119110,	17 0 25 1 2 5 16 23 3 18 24 13 4 6 7 21 12 11 8 9 22 14 19 10 15 20 
5952687,	118422,	2 24 14 10 1 15 18 11 13 9 16 17 8 21 23 0 20 22 19 25 3 4 7 12 6 5 
5915704,	118853,	23 15 14 11 12 21 9 13 7 24 0 20 25 5 10 8 3 17 2 18 4 19 6 1 16 22 
6053897,	119676,	7 21 13 0 20 12 23 6 10 1 4 24 25 16 17 5 15 18 22 14 8 19 9 3 11 2 
5991395,	118248,	3 1 10 5 16 4 14 13 8 17 23 11 12 24 20 2 7 6 18 21 25 22 19 9 15 0 
5993213,	119202,	4 25 17 19 6 23 24 15 20 18 22 11 14 7 21 0 16 8 2 13 12 9 10 1 5 3 
6072384,	119004,	25 14 11 19 21 15 16 12 17 20 24 9 13 23 4 0 1 6 22 8 10 7 18 3 2 5 
5984923,	117635,	19 22 0 5 13 3 21 10 15 24 16 18 2 20 11 7 12 1 14 9 17 23 6 8 25 4 
5884110,	118034,	4 1 14 12 0 5 3 18 20 24 23 15 17 6 16 19 11 8 7 25 22 13 21 10 2 9 
6037830,	119864,	1 13 10 20 2 3 6 22 16 9 4 7 21 17 11 23 15 24 5 14 18 8 25 0 12 19 
5776867,	115569,	25 24 16 13 9 19 2 14 15 5 8 6 7 12 3 0 1 4 18 21 23 22 11 10 17 20 
6144746,	119259,	21 23 15 1 16 19 2 20 10 14 7 17 12 24 5 11 0 22 3 8 4 13 9 6 18 25 
5848708,	117787,	11 18 16 13 7 17 1 14 4 12 5 22 15 8 0 20 19 25 6 9 10 23 21 3 2 24 
5849070,	118843,	16 10 19 13 0 4 20 11 21 9 8 2 12 24 18 25 7 23 17 14 15 3 22 1 6 5 
5675569,	118477,	25 13 20 17 21 9 22 16 15 2 8 12 3 7 1 14 0 18 4 6 5 23 24 10 19 11 
6015014,	118603,	17 0 2 5 9 24 12 13 8 11 20 3 21 7 14 19 6 23 22 25 1 18 15 16 10 4 
6043066,	117776,	23 3 15 2 19 4 21 13 6 25 22 24 17 1 0 11 8 14 20 5 16 7 18 9 12 10 
6085885,	117619,	13 3 7 16 9 15 19 11 14 18 24 2 0 23 20 17 21 1 25 10 4 5 12 8 22 6 
